# timestamp tx ty tz qx qy qz qw
1403636585.963555574 0.094732 -0.094094 -0.159298 -0.622750 -0.608698 0.357347 0.337599
1403636586.013555527 0.099090 -0.101465 -0.154620 -0.629256 -0.610649 0.348554 0.331140
1403636586.063555479 0.097187 -0.104254 -0.150954 -0.636214 -0.612172 0.336922 0.327049
1403636586.113555431 0.101604 -0.107244 -0.142931 -0.643198 -0.612383 0.326918 0.323122
1403636586.163555384 0.105521 -0.109184 -0.138535 -0.649373 -0.612331 0.318607 0.319148
1403636586.213555574 0.109804 -0.111543 -0.134000 -0.654238 -0.612965 0.312503 0.313987
1403636586.263555527 0.115356 -0.113502 -0.128841 -0.658203 -0.614955 0.306460 0.307703
1403636586.313555479 0.109549 -0.111297 -0.124538 -0.663159 -0.615920 0.300587 0.300849
1403636586.363555431 0.117774 -0.111507 -0.125225 -0.667606 -0.617536 0.294326 0.293808
1403636586.413555384 0.124594 -0.112482 -0.121668 -0.672451 -0.618796 0.288199 0.286082
1403636586.463555574 0.129842 -0.111962 -0.119948 -0.675121 -0.621629 0.281849 0.279910
1403636586.513555527 0.134216 -0.110595 -0.117195 -0.676885 -0.624699 0.276108 0.274486
1403636586.563555479 0.138929 -0.108633 -0.113097 -0.677595 -0.627640 0.272520 0.269568
1403636586.613555431 0.139851 -0.102998 -0.134489 -0.677654 -0.629270 0.271766 0.266359
1403636586.663555384 0.141104 -0.098365 -0.133325 -0.678106 -0.628951 0.271824 0.265902
1403636586.713555574 0.141096 -0.093114 -0.130766 -0.677123 -0.628571 0.274081 0.266990
1403636586.763555527 0.140593 -0.088594 -0.128594 -0.675770 -0.627893 0.278385 0.267556
1403636586.813555479 0.138945 -0.082965 -0.127726 -0.673938 -0.627303 0.282379 0.269372
1403636586.863555431 0.137317 -0.079291 -0.127406 -0.672064 -0.627085 0.285199 0.271580
1403636586.913555384 0.135492 -0.077201 -0.127631 -0.669416 -0.628192 0.287256 0.273389
1403636586.963555574 0.133706 -0.075756 -0.127839 -0.667291 -0.629071 0.289601 0.274085
1403636587.013555527 0.131726 -0.074387 -0.127480 -0.664318 -0.631484 0.290735 0.274558
1403636587.063555479 0.129531 -0.073146 -0.127088 -0.663233 -0.633007 0.290606 0.273811
1403636587.113555431 0.127720 -0.070961 -0.126639 -0.662194 -0.635440 0.289026 0.272360
1403636587.163555384 0.125814 -0.067738 -0.126669 -0.661760 -0.637317 0.287014 0.271153
1403636587.213555574 0.123603 -0.062968 -0.126843 -0.661557 -0.638346 0.286377 0.269897
1403636587.263555527 0.121321 -0.056612 -0.127062 -0.662292 -0.638196 0.285657 0.269212
1403636587.313555479 0.118704 -0.048135 -0.127298 -0.663314 -0.637560 0.285125 0.268767
1403636587.363555431 0.115961 -0.037840 -0.127387 -0.664549 -0.636771 0.284127 0.268642
1403636587.413555384 0.113096 -0.025691 -0.127606 -0.665915 -0.635914 0.283314 0.268150
1403636587.463555574 0.110697 -0.011795 -0.127480 -0.667728 -0.634719 0.282734 0.267081
1403636587.513555527 0.106100 -0.005351 -0.123270 -0.667216 -0.632033 0.286439 0.270759
1403636587.563555479 0.104214 0.011116 -0.124537 -0.668713 -0.630731 0.286326 0.270220
1403636587.613555431 0.102277 0.028600 -0.124471 -0.670438 -0.628629 0.286283 0.270890
1403636587.663555384 0.099950 0.047717 -0.124261 -0.671704 -0.625963 0.287451 0.272683
1403636587.713555574 0.095639 0.066882 -0.123882 -0.673251 -0.622334 0.288897 0.275631
1403636587.763555527 0.102752 0.087276 -0.120230 -0.674341 -0.618196 0.289829 0.281244
1403636587.813555479 0.099725 0.106013 -0.120898 -0.676236 -0.614615 0.290036 0.284311
1403636587.863555431 0.097127 0.124663 -0.121325 -0.678615 -0.611548 0.289431 0.285869
1403636587.913555384 0.095459 0.142518 -0.123092 -0.680981 -0.609792 0.287102 0.286341
1403636587.963555574 0.093552 0.160123 -0.125802 -0.684202 -0.608496 0.282388 0.286108
1403636588.013555527 0.092405 0.176518 -0.129435 -0.687683 -0.607906 0.275909 0.285336
1403636588.063555479 0.091092 0.191353 -0.132234 -0.691616 -0.606433 0.271098 0.283570
1403636588.113555431 0.093447 0.201409 -0.134184 -0.693602 -0.606111 0.268413 0.281959
1403636588.163555384 0.092828 0.213075 -0.136894 -0.694114 -0.606654 0.266669 0.281183
1403636588.213555574 0.092596 0.221988 -0.139463 -0.693908 -0.607005 0.266916 0.280702
1403636588.263555527 0.091738 0.229437 -0.141766 -0.693581 -0.606831 0.268160 0.280699
1403636588.313555479 0.091277 0.234115 -0.143232 -0.693280 -0.606159 0.270449 0.280699
1403636588.363555431 0.091239 0.236789 -0.144151 -0.692415 -0.606045 0.272809 0.280795
1403636588.413555384 0.091516 0.237304 -0.144888 -0.692505 -0.604991 0.274647 0.281052
1403636588.463555574 0.092113 0.235643 -0.145434 -0.692727 -0.604427 0.275256 0.281125
1403636588.513555527 0.095782 0.230283 -0.143553 -0.692934 -0.604141 0.273433 0.283005
1403636588.563555479 0.097189 0.225006 -0.142075 -0.692853 -0.604115 0.272731 0.283933
1403636588.613555431 0.098860 0.217064 -0.139822 -0.692729 -0.603994 0.273224 0.284019
1403636588.663555384 0.101095 0.207149 -0.137383 -0.692062 -0.604447 0.273941 0.283990
1403636588.713555574 0.103853 0.194435 -0.135568 -0.691767 -0.605094 0.274830 0.282468
1403636588.763555527 0.107364 0.180736 -0.134477 -0.690488 -0.607318 0.274905 0.280747
1403636588.813555479 0.110217 0.166022 -0.133438 -0.689646 -0.609166 0.274944 0.278768
1403636588.863555431 0.112984 0.149180 -0.132811 -0.688913 -0.610380 0.275781 0.277092
1403636588.913555384 0.115803 0.130830 -0.131252 -0.687697 -0.611662 0.277435 0.275632
1403636588.963555574 0.118593 0.111366 -0.129317 -0.685810 -0.613264 0.279147 0.275043
1403636589.013555527 0.121661 0.090694 -0.127251 -0.683472 -0.614699 0.281754 0.275001
1403636589.063555479 0.124673 0.069348 -0.124507 -0.680749 -0.616054 0.284950 0.275429
1403636589.113555431 0.127820 0.047682 -0.121180 -0.677571 -0.617841 0.287750 0.276351
1403636589.163555384 0.130899 0.024959 -0.117108 -0.675321 -0.618834 0.290187 0.277088
1403636589.213555574 0.133218 0.000949 -0.113980 -0.673569 -0.619941 0.291760 0.277224
1403636589.263555527 0.136267 -0.023237 -0.110518 -0.672250 -0.621505 0.292312 0.276343
1403636589.313555479 0.139018 -0.047428 -0.108609 -0.670345 -0.624201 0.292349 0.274850
1403636589.363555431 0.141758 -0.072100 -0.107422 -0.669197 -0.626627 0.291971 0.272518
1403636589.413555384 0.143985 -0.095916 -0.107012 -0.667467 -0.629490 0.291309 0.270866
1403636589.463555574 0.146168 -0.119858 -0.106350 -0.665935 -0.631304 0.290969 0.270783
1403636589.513555527 0.147894 -0.143806 -0.106516 -0.664836 -0.631858 0.292134 0.270936
1403636589.563555479 0.150343 -0.167821 -0.106115 -0.663362 -0.632549 0.293980 0.270940
1403636589.613555431 0.152843 -0.191203 -0.105689 -0.661856 -0.633380 0.295094 0.271470
1403636589.663555384 0.155224 -0.214666 -0.105314 -0.660249 -0.634333 0.296473 0.271655
1403636589.713555574 0.157792 -0.237970 -0.105030 -0.659000 -0.635282 0.297345 0.271518
1403636589.763555527 0.160268 -0.260789 -0.105531 -0.657533 -0.636928 0.299032 0.269358
1403636589.813555479 0.163480 -0.283081 -0.106448 -0.655956 -0.639540 0.299681 0.266275
1403636589.863555431 0.165663 -0.303073 -0.108567 -0.654534 -0.642663 0.299323 0.262631
1403636589.913555384 0.169565 -0.320628 -0.109080 -0.652825 -0.645389 0.300644 0.258661
1403636589.963555574 0.171904 -0.337316 -0.110404 -0.651522 -0.647588 0.302470 0.254285
1403636590.013555527 0.174217 -0.352012 -0.111582 -0.649520 -0.649197 0.305499 0.251669
1403636590.063555479 0.175847 -0.364508 -0.111495 -0.647241 -0.649830 0.309027 0.251601
1403636590.113555431 0.177616 -0.374620 -0.110587 -0.644741 -0.650300 0.312959 0.251942
1403636590.163555384 0.178826 -0.381632 -0.109549 -0.642753 -0.650166 0.317021 0.252291
1403636590.213555574 0.180158 -0.385300 -0.107995 -0.641333 -0.650256 0.319035 0.253132
1403636590.263555527 0.181287 -0.385496 -0.107109 -0.640597 -0.650620 0.319200 0.253851
1403636590.313555479 0.182489 -0.382394 -0.105963 -0.640447 -0.651352 0.317643 0.254306
1403636590.363555431 0.183597 -0.376159 -0.105001 -0.641508 -0.651090 0.315503 0.254965
1403636590.413555384 0.186055 -0.374879 -0.115538 -0.637876 -0.650252 0.315518 0.265961
1403636590.463555574 0.186586 -0.363091 -0.114948 -0.639277 -0.648834 0.313273 0.268700
1403636590.513555527 0.186745 -0.348149 -0.113543 -0.639937 -0.647621 0.311602 0.271978
1403636590.563555479 0.186823 -0.330978 -0.111880 -0.640538 -0.646159 0.310107 0.275723
1403636590.613555431 0.186310 -0.311947 -0.110581 -0.641179 -0.644654 0.309321 0.278623
1403636590.663555384 0.186217 -0.292252 -0.110204 -0.642455 -0.642820 0.308027 0.281340
1403636590.713555574 0.185218 -0.271148 -0.110011 -0.644030 -0.641476 0.306201 0.282797
1403636590.763555527 0.184404 -0.249290 -0.110022 -0.646614 -0.639878 0.303935 0.282966
1403636590.813555479 0.182884 -0.226418 -0.110869 -0.648901 -0.639148 0.302386 0.281034
1403636590.863555431 0.180796 -0.202591 -0.112427 -0.651666 -0.638201 0.300433 0.278875
1403636590.913555384 0.178594 -0.177855 -0.113798 -0.653789 -0.637621 0.298368 0.277444
1403636590.963555574 0.176333 -0.152594 -0.115782 -0.655131 -0.637010 0.296757 0.277412
1403636591.013555527 0.174016 -0.127998 -0.117598 -0.655432 -0.636655 0.296593 0.277692
1403636591.063555479 0.170744 -0.103983 -0.118952 -0.655348 -0.636204 0.297927 0.277493
1403636591.113555431 0.167381 -0.080469 -0.119878 -0.655266 -0.635801 0.299259 0.277177
1403636591.163555384 0.164283 -0.058226 -0.120392 -0.656397 -0.634669 0.299762 0.276552
1403636591.213555574 0.161048 -0.036712 -0.121689 -0.657387 -0.634099 0.299308 0.275999
1403636591.263555527 0.157906 -0.016730 -0.123662 -0.658776 -0.633422 0.298112 0.275537
1403636591.313555479 0.154903 0.001385 -0.126269 -0.660185 -0.632701 0.296440 0.275622
1403636591.363555431 0.152351 0.017405 -0.129149 -0.662152 -0.631428 0.294678 0.275714
1403636591.413555384 0.149355 0.030866 -0.132964 -0.663842 -0.630099 0.293415 0.276036
1403636591.463555574 0.146163 0.041919 -0.137018 -0.665337 -0.628625 0.293204 0.276022
1403636591.513555527 0.142855 0.052223 -0.141637 -0.666067 -0.627274 0.292244 0.278344
1403636591.563555479 0.138362 0.061586 -0.146299 -0.667834 -0.623309 0.291364 0.283884
1403636591.613555431 0.133066 0.069945 -0.150760 -0.669980 -0.617476 0.290842 0.291996
1403636591.663555384 0.127596 0.076097 -0.154789 -0.670256 -0.611421 0.293045 0.301737
1403636591.713555574 0.122517 0.080421 -0.157905 -0.668983 -0.606167 0.296051 0.312053
1403636591.763555527 0.117863 0.084132 -0.159671 -0.667457 -0.601031 0.298789 0.322473
1403636591.813555479 0.113144 0.086747 -0.160171 -0.666255 -0.595042 0.301801 0.333084
1403636591.863555431 0.109167 0.089408 -0.160255 -0.665470 -0.589812 0.304486 0.341409
1403636591.913555384 0.104968 0.092800 -0.160109 -0.666356 -0.585016 0.305388 0.347080
1403636591.963555574 0.100600 0.096334 -0.160234 -0.669801 -0.580900 0.304911 0.347781
1403636592.013555527 0.094845 0.100971 -0.160443 -0.674304 -0.578282 0.301500 0.346413
1403636592.063555479 0.087110 0.107199 -0.161212 -0.679807 -0.574580 0.297623 0.345169
1403636592.113555431 0.077820 0.113930 -0.162310 -0.685059 -0.570997 0.293759 0.344038
1403636592.163555384 0.067464 0.121072 -0.163705 -0.690217 -0.567971 0.289498 0.342345
1403636592.213555574 0.056382 0.128704 -0.165680 -0.694284 -0.566465 0.285405 0.340047
1403636592.263555527 0.044296 0.135263 -0.167261 -0.697150 -0.566242 0.281949 0.337427
1403636592.313555479 0.031421 0.140172 -0.168284 -0.698693 -0.567238 0.279835 0.334308
1403636592.363555431 0.016962 0.143560 -0.168934 -0.700557 -0.567578 0.279920 0.329727
1403636592.413555384 0.002029 0.144100 -0.169213 -0.699986 -0.570157 0.281173 0.325396
1403636592.463555574 -0.013666 0.142039 -0.168329 -0.697982 -0.572848 0.284012 0.322494
1403636592.513555527 -0.030400 0.137431 -0.167953 -0.693257 -0.576599 0.289251 0.321344
1403636592.563555479 -0.046830 0.130404 -0.166874 -0.687141 -0.580626 0.295526 0.321519
1403636592.613555431 -0.063360 0.121262 -0.166633 -0.679809 -0.585612 0.302221 0.321841
1403636592.663555384 -0.079188 0.109346 -0.167165 -0.672375 -0.591203 0.307557 0.322179
1403636592.713555574 -0.094115 0.095184 -0.167745 -0.665279 -0.597318 0.312734 0.320642
1403636592.763555527 -0.106958 0.078320 -0.168436 -0.657866 -0.604687 0.318210 0.316715
1403636592.813555479 -0.117160 0.057941 -0.168242 -0.650665 -0.612416 0.324254 0.310550
1403636592.863555431 -0.133670 0.035525 -0.156325 -0.638637 -0.620032 0.333291 0.310837
1403636592.913555384 -0.138370 0.011295 -0.158335 -0.631276 -0.628913 0.338519 0.302265
1403636592.963555574 -0.139114 -0.015999 -0.159612 -0.623531 -0.637455 0.343892 0.294275
1403636593.013555527 -0.133873 -0.045187 -0.159571 -0.615833 -0.646366 0.348747 0.285194
1403636593.063555479 -0.123895 -0.075087 -0.158330 -0.608160 -0.654890 0.352976 0.276890
1403636593.113555431 -0.111268 -0.105601 -0.157893 -0.599430 -0.663551 0.356845 0.270270
1403636593.163555384 -0.096935 -0.135859 -0.157165 -0.592158 -0.670288 0.362153 0.262504
1403636593.213555574 -0.080511 -0.167137 -0.153138 -0.586259 -0.674732 0.367888 0.256310
1403636593.263555527 -0.059091 -0.195935 -0.153075 -0.581615 -0.677848 0.374695 0.248698
1403636593.313555479 -0.037754 -0.221349 -0.151750 -0.578526 -0.681104 0.377646 0.242465
1403636593.363555431 -0.014347 -0.240693 -0.151597 -0.576249 -0.684095 0.378262 0.238472
1403636593.413555384 0.008621 -0.257861 -0.151027 -0.576180 -0.684814 0.380056 0.233675
1403636593.463555574 0.033539 -0.267976 -0.152362 -0.576172 -0.685959 0.378257 0.233254
1403636593.513555527 0.058257 -0.274021 -0.154650 -0.578733 -0.684999 0.375652 0.233944
1403636593.563555479 0.082592 -0.276304 -0.156602 -0.582859 -0.683084 0.373023 0.233507
1403636593.613555431 0.106075 -0.274295 -0.159137 -0.589175 -0.679940 0.369419 0.232560
1403636593.663555384 0.128754 -0.268503 -0.162124 -0.597233 -0.675668 0.364872 0.231635
1403636593.713555574 0.150226 -0.258789 -0.165362 -0.606592 -0.670435 0.358413 0.232600
1403636593.763555527 0.169646 -0.245113 -0.168266 -0.617847 -0.662818 0.351433 0.235440
1403636593.813555479 0.186250 -0.227098 -0.171874 -0.629342 -0.653361 0.344555 0.241516
1403636593.863555431 0.200843 -0.206957 -0.173904 -0.641479 -0.641180 0.338811 0.250201
1403636593.913555384 0.213174 -0.183474 -0.175586 -0.653018 -0.627750 0.333689 0.261055
1403636593.963555574 0.223765 -0.159039 -0.176268 -0.663992 -0.613690 0.328119 0.273564
1403636594.013555527 0.231627 -0.133182 -0.176551 -0.673923 -0.600184 0.322001 0.286219
1403636594.063555479 0.236102 -0.104390 -0.176808 -0.683793 -0.586856 0.315282 0.297698
1403636594.113555431 0.237618 -0.076387 -0.176246 -0.693575 -0.574186 0.308500 0.306744
1403636594.163555384 0.236485 -0.048258 -0.174896 -0.703889 -0.563039 0.299943 0.312348
1403636594.213555574 0.229798 -0.019403 -0.176238 -0.711519 -0.554325 0.292313 0.317833
1403636594.263555527 0.220446 0.009514 -0.177836 -0.717454 -0.547345 0.285346 0.322880
1403636594.313555479 0.207198 0.038004 -0.179193 -0.721274 -0.542723 0.279154 0.327549
1403636594.363555431 0.189327 0.066593 -0.180657 -0.723751 -0.539116 0.273576 0.332707
1403636594.413555384 0.168481 0.093601 -0.181675 -0.724108 -0.536620 0.270392 0.338520
1403636594.463555574 0.145812 0.119507 -0.182437 -0.722766 -0.535661 0.268327 0.344494
1403636594.513555527 0.122086 0.142447 -0.183365 -0.720055 -0.534979 0.269357 0.350378
1403636594.563555479 0.095984 0.160832 -0.184481 -0.718326 -0.532632 0.272856 0.354768
1403636594.613555431 0.071204 0.174317 -0.184589 -0.716635 -0.531359 0.276384 0.357356
1403636594.663555384 0.045680 0.181532 -0.185192 -0.715481 -0.530020 0.280116 0.358748
1403636594.713555574 0.022147 0.184300 -0.185424 -0.713179 -0.531693 0.282636 0.358880
1403636594.763555527 -0.000340 0.179413 -0.186576 -0.709445 -0.535040 0.287255 0.357637
1403636594.813555479 -0.020963 0.167776 -0.188409 -0.703208 -0.541484 0.293385 0.355272
1403636594.863555431 -0.039046 0.149075 -0.190210 -0.695821 -0.549072 0.300016 0.352624
1403636594.913555384 -0.054523 0.123005 -0.192525 -0.686002 -0.559048 0.307179 0.350009
1403636594.963555574 -0.064409 0.091341 -0.193092 -0.674696 -0.570902 0.314752 0.346103
1403636595.013555527 -0.071832 0.054721 -0.193887 -0.662775 -0.583380 0.325037 0.338746
1403636595.063555479 -0.074957 0.015983 -0.194752 -0.650372 -0.597188 0.333446 0.330450
1403636595.113555431 -0.074110 -0.022893 -0.195791 -0.638855 -0.610547 0.341430 0.320191
1403636595.163555384 -0.072065 -0.062087 -0.197636 -0.628373 -0.622750 0.348099 0.310090
1403636595.213555574 -0.065496 -0.100351 -0.199040 -0.619074 -0.633248 0.355201 0.299293
1403636595.263555527 -0.054941 -0.134559 -0.198876 -0.609803 -0.643258 0.361740 0.288968
1403636595.313555479 -0.042818 -0.164302 -0.199587 -0.601607 -0.652082 0.366693 0.279989
1403636595.363555431 -0.028569 -0.188660 -0.200049 -0.594800 -0.659151 0.370170 0.273326
1403636595.413555384 -0.013039 -0.206211 -0.199425 -0.590795 -0.663409 0.372722 0.268195
1403636595.463555574 0.003156 -0.216904 -0.200182 -0.587739 -0.666596 0.374489 0.264520
1403636595.513555527 0.019406 -0.220596 -0.200455 -0.587290 -0.668193 0.374418 0.261574
1403636595.563555479 0.037003 -0.217082 -0.200875 -0.586084 -0.670773 0.373151 0.259476
1403636595.613555431 0.053358 -0.207310 -0.202146 -0.587101 -0.671437 0.370873 0.258725
1403636595.663555384 0.069504 -0.191819 -0.204004 -0.589173 -0.671157 0.367180 0.260004
1403636595.713555574 0.084012 -0.171579 -0.206489 -0.593506 -0.668486 0.362748 0.263231
1403636595.763555527 0.098316 -0.146960 -0.209526 -0.598378 -0.665042 0.356610 0.269245
1403636595.813555479 0.111752 -0.119812 -0.212602 -0.605622 -0.658992 0.348884 0.277905
1403636595.863555431 0.123457 -0.090845 -0.216710 -0.613247 -0.652146 0.341306 0.286608
1403636595.913555384 0.135033 -0.062336 -0.220453 -0.622924 -0.643151 0.334712 0.293750
1403636595.963555574 0.148357 -0.035274 -0.223051 -0.632748 -0.634692 0.326295 0.300544
1403636596.013555527 0.162785 -0.009986 -0.225347 -0.642201 -0.626955 0.317234 0.306379
1403636596.063555479 0.176605 0.010792 -0.227884 -0.651965 -0.618652 0.308581 0.311430
1403636596.113555431 0.192220 0.026052 -0.229423 -0.660743 -0.610883 0.301731 0.314958
1403636596.163555384 0.209601 0.034307 -0.228460 -0.667759 -0.604841 0.297134 0.316191
1403636596.213555574 0.225274 0.035316 -0.227493 -0.672265 -0.599807 0.295439 0.317817
1403636596.263555527 0.243120 0.029041 -0.224199 -0.675222 -0.595887 0.296130 0.318277
1403636596.313555479 0.260617 0.017194 -0.219432 -0.676845 -0.592852 0.297697 0.319036
1403636596.363555431 0.278736 0.001541 -0.213830 -0.677303 -0.590908 0.298685 0.320744
1403636596.413555384 0.297582 -0.016444 -0.207277 -0.676089 -0.590463 0.299495 0.323357
1403636596.463555574 0.317534 -0.035602 -0.201203 -0.673553 -0.591058 0.301260 0.325911
1403636596.513555527 0.336842 -0.054945 -0.195542 -0.670444 -0.592589 0.302540 0.328348
1403636596.563555479 0.353667 -0.072991 -0.190368 -0.667334 -0.594591 0.303501 0.330173
1403636596.613555431 0.368682 -0.089955 -0.186100 -0.666352 -0.595671 0.302738 0.330910
1403636596.663555384 0.379403 -0.103649 -0.182947 -0.666162 -0.596626 0.302129 0.330126
1403636596.713555574 0.386530 -0.114485 -0.181609 -0.665659 -0.598051 0.301573 0.329069
1403636596.763555527 0.389544 -0.121822 -0.180999 -0.663428 -0.600165 0.301248 0.330023
1403636596.813555479 0.386764 -0.125647 -0.181860 -0.661522 -0.600569 0.302300 0.332146
1403636596.863555431 0.377397 -0.125403 -0.183237 -0.658550 -0.601672 0.302683 0.335687
1403636596.913555384 0.363604 -0.123322 -0.184956 -0.656791 -0.601586 0.303059 0.338932
1403636596.963555574 0.343403 -0.118513 -0.187612 -0.655294 -0.602894 0.300857 0.341458
1403636597.013555527 0.319308 -0.112247 -0.189310 -0.656288 -0.603351 0.298540 0.340773
1403636597.063555479 0.292160 -0.104400 -0.192110 -0.657173 -0.605844 0.294599 0.338064
1403636597.113555431 0.262482 -0.096253 -0.194216 -0.658323 -0.608583 0.292563 0.332634
1403636597.163555384 0.230564 -0.087739 -0.195383 -0.656955 -0.613535 0.291397 0.327220
1403636597.213555574 0.198015 -0.078821 -0.195008 -0.654207 -0.618534 0.292494 0.322298
1403636597.263555527 0.164505 -0.071110 -0.193485 -0.650134 -0.623272 0.294921 0.319186
1403636597.313555479 0.130327 -0.063167 -0.191735 -0.644246 -0.628424 0.298852 0.317360
1403636597.363555431 0.096270 -0.058039 -0.189375 -0.638595 -0.632693 0.304024 0.315381
1403636597.413555384 0.063037 -0.054670 -0.187702 -0.631914 -0.637851 0.307829 0.314756
1403636597.463555574 0.031131 -0.053116 -0.186966 -0.625348 -0.643006 0.312197 0.313075
1403636597.513555527 0.004303 -0.054510 -0.185258 -0.617326 -0.649336 0.316631 0.311473
1403636597.563555479 -0.018459 -0.057779 -0.184761 -0.609982 -0.654296 0.323979 0.307986
1403636597.613555431 -0.035360 -0.064389 -0.184503 -0.602627 -0.658408 0.332984 0.304073
1403636597.663555384 -0.046341 -0.073392 -0.185146 -0.595344 -0.662037 0.342452 0.299998
1403636597.713555574 -0.050876 -0.083988 -0.185746 -0.588054 -0.665423 0.351249 0.296698
1403636597.763555527 -0.049225 -0.095872 -0.186332 -0.581395 -0.668327 0.358428 0.294701
1403636597.813555479 -0.042440 -0.107697 -0.187026 -0.575413 -0.670810 0.364369 0.293512
1403636597.863555431 -0.030789 -0.118443 -0.187661 -0.570107 -0.673510 0.367524 0.293748
1403636597.913555384 -0.014559 -0.127216 -0.188481 -0.564816 -0.676915 0.369518 0.293642
1403636597.963555574 0.003995 -0.134478 -0.190043 -0.561200 -0.680213 0.369108 0.293469
1403636598.013555527 0.025290 -0.140212 -0.191460 -0.559098 -0.683326 0.367610 0.292125
1403636598.063555479 0.047805 -0.144454 -0.193876 -0.559301 -0.685491 0.364957 0.289984
1403636598.113555431 0.071218 -0.146462 -0.196545 -0.561104 -0.687622 0.361580 0.285655
1403636598.163555384 0.093970 -0.147154 -0.200056 -0.564166 -0.689836 0.355373 0.282051
1403636598.213555574 0.114430 -0.145341 -0.205325 -0.567924 -0.692364 0.347706 0.277841
