# timestamp tx ty tz qx qy qz qw
1403636860.601666451 0.012042 -0.042044 -0.003738 -0.119625 -0.007324 0.700781 0.703236
1403636860.651666403 0.008105 -0.041579 -0.003916 -0.121657 -0.012249 0.700738 0.702863
1403636860.701666594 0.004621 -0.041313 -0.003771 -0.121215 -0.015210 0.700278 0.703340
1403636860.751666546 0.002520 -0.041159 -0.003931 -0.121482 -0.015983 0.697802 0.705733
1403636860.801666498 0.001666 -0.041043 -0.004561 -0.120354 -0.015879 0.695016 0.708672
1403636860.851666451 0.003253 -0.040917 -0.005343 -0.119751 -0.016608 0.692571 0.711147
1403636860.901666403 0.007041 -0.040943 -0.006252 -0.118755 -0.017913 0.690862 0.712941
1403636860.951666594 0.011853 -0.041227 -0.007290 -0.117296 -0.019241 0.689909 0.714071
1403636861.001666546 0.017481 -0.041720 -0.008149 -0.115303 -0.018299 0.688937 0.715357
1403636861.051666498 0.024362 -0.041986 -0.009634 -0.111850 -0.015473 0.688863 0.716043
1403636861.101666451 0.031597 -0.042116 -0.011090 -0.107062 -0.010340 0.688748 0.716977
1403636861.151666403 0.039337 -0.042453 -0.012295 -0.101043 -0.003633 0.688802 0.717865
1403636861.201666594 0.047370 -0.042564 -0.013464 -0.093897 0.003328 0.688236 0.719377
1403636861.251666546 0.055294 -0.042772 -0.014838 -0.086198 0.011039 0.687757 0.720721
1403636861.301666498 0.062826 -0.043242 -0.015668 -0.078537 0.018456 0.687807 0.721396
1403636861.351666451 0.069814 -0.043194 -0.017066 -0.072157 0.025226 0.688207 0.721476
1403636861.401666403 0.075858 -0.043456 -0.018189 -0.067066 0.031535 0.689433 0.720548
1403636861.451666594 0.079747 -0.043341 -0.018578 -0.063037 0.037134 0.689434 0.720644
1403636861.501666546 0.081708 -0.043227 -0.018726 -0.060601 0.041270 0.689828 0.720251
1403636861.551666498 0.081876 -0.042456 -0.018794 -0.060915 0.043179 0.689516 0.720412
1403636861.601666451 0.079989 -0.042277 -0.018395 -0.062792 0.041685 0.689435 0.720416
1403636861.651666403 0.075689 -0.041789 -0.017342 -0.064861 0.038396 0.690370 0.719519
1403636861.701666594 0.070205 -0.041341 -0.015681 -0.067577 0.034274 0.690615 0.719242
1403636861.751666546 0.064077 -0.040827 -0.014495 -0.070574 0.030136 0.690248 0.719492
1403636861.801666498 0.057394 -0.040474 -0.013029 -0.073827 0.026439 0.689430 0.720095
1403636861.851666451 0.050244 -0.040143 -0.011690 -0.075757 0.022016 0.690102 0.719399
1403636861.901666403 0.043034 -0.040077 -0.010591 -0.078867 0.015917 0.690929 0.718431
1403636861.951666594 0.035930 -0.040190 -0.009426 -0.084124 0.008744 0.692170 0.716762
1403636862.001666546 0.028792 -0.040236 -0.008266 -0.089689 0.001095 0.693749 0.714610
1403636862.051666498 0.022019 -0.040553 -0.007104 -0.094635 -0.005376 0.695735 0.712017
1403636862.101666451 0.015738 -0.040994 -0.005999 -0.098720 -0.009858 0.696896 0.710277
1403636862.151666403 0.010639 -0.041182 -0.005016 -0.100387 -0.014107 0.698668 0.708228
1403636862.201666594 0.006432 -0.041173 -0.004415 -0.101760 -0.017313 0.697879 0.708739
1403636862.251666546 0.003646 -0.041221 -0.004026 -0.104878 -0.019183 0.694696 0.711358
1403636862.301666498 0.002893 -0.041180 -0.004149 -0.107848 -0.021883 0.692060 0.713402
1403636862.351666451 0.004202 -0.041129 -0.004644 -0.110435 -0.025145 0.690485 0.714424
1403636862.401666403 0.007787 -0.041294 -0.005618 -0.111612 -0.027745 0.690248 0.714374
1403636862.451666594 0.013036 -0.041582 -0.007008 -0.111377 -0.028244 0.690249 0.714391
1403636862.501666546 0.019391 -0.041722 -0.008378 -0.110453 -0.026073 0.689528 0.715312
1403636862.551666498 0.026578 -0.041810 -0.009446 -0.110452 -0.020582 0.688222 0.716748
1403636862.601666451 0.034545 -0.041501 -0.010655 -0.111105 -0.012980 0.685238 0.719678
1403636862.651666403 0.042686 -0.041527 -0.011713 -0.109935 -0.005453 0.683747 0.721370
1403636862.701666594 0.051307 -0.041693 -0.013118 -0.108181 0.000749 0.682510 0.722825
1403636862.751666546 0.059881 -0.042289 -0.014145 -0.105791 0.004946 0.685253 0.720564
1403636862.801666498 0.068414 -0.042746 -0.015734 -0.105963 0.007760 0.686556 0.719272
1403636862.851666451 0.076873 -0.043377 -0.016989 -0.105723 0.010140 0.690310 0.715676
1403636862.901666403 0.084759 -0.044105 -0.018173 -0.105239 0.012405 0.692551 0.713543
1403636862.951666594 0.091627 -0.044678 -0.020033 -0.102817 0.014887 0.695574 0.710904
1403636863.001666546 0.095767 -0.044993 -0.021245 -0.098495 0.017472 0.696367 0.710680
1403636863.051666498 0.098014 -0.044947 -0.022015 -0.095089 0.021205 0.694316 0.713045
1403636863.101666451 0.097610 -0.044654 -0.022081 -0.093129 0.025653 0.690941 0.716429
1403636863.151666403 0.095550 -0.043839 -0.021590 -0.091591 0.029109 0.687108 0.720171
1403636863.201666594 0.091498 -0.043535 -0.021286 -0.091969 0.030717 0.683791 0.723207
1403636863.251666546 0.085204 -0.043239 -0.019106 -0.092178 0.031429 0.681942 0.724894
1403636863.301666498 0.078109 -0.042549 -0.017684 -0.093664 0.032227 0.679242 0.727199
1403636863.351666451 0.070284 -0.042214 -0.015825 -0.094996 0.033212 0.678358 0.727807
1403636863.401666403 0.062287 -0.041579 -0.013930 -0.097877 0.035215 0.676807 0.728774
1403636863.451666594 0.054055 -0.041062 -0.012206 -0.099953 0.035685 0.677335 0.727979
1403636863.501666546 0.045567 -0.040379 -0.010674 -0.102899 0.033605 0.679906 0.725265
1403636863.551666498 0.036930 -0.040310 -0.008817 -0.103047 0.027654 0.684133 0.721511
1403636863.601666451 0.028933 -0.039825 -0.007819 -0.104651 0.020717 0.687967 0.717858
1403636863.651666403 0.021295 -0.039705 -0.006672 -0.106842 0.013837 0.691348 0.714445
1403636863.701666594 0.014608 -0.039401 -0.005581 -0.109057 0.007427 0.694599 0.711044
1403636863.751666546 0.009330 -0.038978 -0.004786 -0.112749 0.002451 0.697382 0.707771
1403636863.801666498 0.005450 -0.038763 -0.004237 -0.117361 -0.002761 0.698080 0.706330
1403636863.851666451 0.003564 -0.038537 -0.004189 -0.121480 -0.007112 0.697805 0.705876
1403636863.901666403 0.003990 -0.038497 -0.004674 -0.124055 -0.011206 0.697560 0.705617
1403636863.951666594 0.006789 -0.038597 -0.005757 -0.124502 -0.014823 0.697741 0.705292
1403636864.001666546 0.011757 -0.038848 -0.007273 -0.123819 -0.016345 0.697211 0.705903
1403636864.051666498 0.018276 -0.039229 -0.009091 -0.121348 -0.016431 0.696678 0.706855
1403636864.101666451 0.025947 -0.039535 -0.010925 -0.119791 -0.014702 0.693751 0.710031
1403636864.151666403 0.034559 -0.039818 -0.012961 -0.119506 -0.011257 0.691065 0.712756
1403636864.201666594 0.043702 -0.040259 -0.014686 -0.119964 -0.007453 0.688734 0.714981
1403636864.251666546 0.052496 -0.040884 -0.016215 -0.119991 -0.005089 0.687892 0.715808
1403636864.301666498 0.061059 -0.041735 -0.017550 -0.119066 -0.004765 0.688145 0.715722
1403636864.351666451 0.068971 -0.042468 -0.019041 -0.117938 -0.004076 0.688880 0.715205
1403636864.401666403 0.076249 -0.043439 -0.019880 -0.116029 -0.001103 0.690017 0.714432
1403636864.451666594 0.083116 -0.044205 -0.020741 -0.112573 0.005125 0.691890 0.713155
1403636864.501666546 0.089333 -0.044785 -0.021536 -0.106730 0.013107 0.694688 0.711228
1403636864.551666498 0.094294 -0.045333 -0.022264 -0.098803 0.020051 0.698605 0.708369
1403636864.601666451 0.097214 -0.045746 -0.022664 -0.093193 0.027228 0.699230 0.708273
1403636864.651666403 0.097726 -0.045693 -0.022483 -0.089192 0.032724 0.697979 0.709788
1403636864.701666594 0.096239 -0.045552 -0.022064 -0.088459 0.035513 0.694520 0.713131
1403636864.751666546 0.092495 -0.045119 -0.021312 -0.089995 0.036027 0.690903 0.716419
1403636864.801666498 0.087262 -0.044689 -0.020128 -0.091998 0.033941 0.689130 0.717972
1403636864.851666451 0.080846 -0.044315 -0.018877 -0.094449 0.031465 0.688439 0.718429
1403636864.901666403 0.073757 -0.043913 -0.017172 -0.097594 0.029848 0.688300 0.718211
1403636864.951666594 0.066177 -0.043441 -0.015083 -0.101885 0.028827 0.687221 0.718690
1403636865.001666546 0.058496 -0.042740 -0.013262 -0.107420 0.027963 0.685978 0.719106
1403636865.051666498 0.050944 -0.042014 -0.011571 -0.111169 0.024555 0.685674 0.718950
1403636865.101666451 0.043610 -0.041356 -0.010150 -0.115061 0.021259 0.686370 0.717778
1403636865.151666403 0.036714 -0.041099 -0.008213 -0.115770 0.017211 0.692264 0.712090
1403636865.201666594 0.030480 -0.040865 -0.006649 -0.114322 0.012281 0.698789 0.706027
1403636865.251666546 0.025105 -0.040736 -0.005348 -0.112075 0.008067 0.704961 0.700289
1403636865.301666498 0.020601 -0.040622 -0.004254 -0.110428 0.005901 0.708368 0.697126
1403636865.351666451 0.016969 -0.040356 -0.003268 -0.110341 0.006387 0.709556 0.695927
1403636865.401666403 0.014178 -0.040120 -0.002684 -0.111541 0.006050 0.708053 0.697268
1403636865.451666594 0.012623 -0.039991 -0.002356 -0.114388 0.004219 0.705084 0.699825
1403636865.501666546 0.012436 -0.039969 -0.002287 -0.119358 0.001199 0.701524 0.702578
1403636865.551666498 0.014164 -0.040105 -0.002925 -0.123972 -0.003741 0.698569 0.704712
1403636865.601666451 0.017767 -0.040664 -0.003641 -0.127241 -0.008077 0.697011 0.705634
1403636865.651666403 0.022789 -0.041429 -0.005162 -0.127241 -0.011391 0.696958 0.705641
1403636865.701666594 0.029061 -0.042372 -0.006701 -0.124580 -0.012249 0.697322 0.705742
1403636865.751666546 0.036379 -0.043523 -0.008449 -0.121148 -0.010044 0.698041 0.705664
1403636865.801666498 0.044346 -0.044416 -0.009806 -0.116504 -0.006265 0.698825 0.705713
1403636865.851666451 0.052765 -0.045223 -0.011612 -0.111685 -0.001342 0.700052 0.705303
1403636865.901666403 0.061092 -0.046255 -0.012607 -0.105567 0.004849 0.701060 0.705229
1403636865.951666594 0.069749 -0.047013 -0.014460 -0.097808 0.011701 0.702636 0.704698
1403636866.001666546 0.078277 -0.047414 -0.016511 -0.089858 0.020073 0.703678 0.704528
1403636866.051666498 0.086369 -0.048210 -0.018081 -0.082041 0.030435 0.704376 0.704413
1403636866.101666451 0.093503 -0.048649 -0.019420 -0.075067 0.040065 0.703640 0.705443
1403636866.151666403 0.099724 -0.049226 -0.021218 -0.069877 0.047668 0.701907 0.707228
1403636866.201666594 0.103967 -0.049474 -0.022378 -0.066583 0.052529 0.700142 0.708949
1403636866.251666546 0.106269 -0.049602 -0.022979 -0.066175 0.055208 0.698934 0.709975
1403636866.301666498 0.106108 -0.049774 -0.022576 -0.068965 0.055806 0.696375 0.712174
1403636866.351666451 0.104936 -0.049806 -0.022620 -0.074376 0.055128 0.694428 0.713582
1403636866.401666403 0.102441 -0.049302 -0.022747 -0.080299 0.052310 0.692284 0.715233
1403636866.451666594 0.097318 -0.048930 -0.021302 -0.084603 0.049848 0.691512 0.715660
1403636866.501666546 0.091188 -0.048426 -0.019908 -0.087891 0.046984 0.690532 0.716403
1403636866.551666498 0.084359 -0.047624 -0.018104 -0.091442 0.044582 0.689873 0.716746
1403636866.601666451 0.077771 -0.047503 -0.016979 -0.095754 0.042296 0.689580 0.716604
1403636866.651666403 0.070449 -0.045271 -0.015013 -0.100470 0.040123 0.688423 0.717196
1403636866.701666594 0.064075 -0.044090 -0.013511 -0.104774 0.037177 0.687938 0.717204
1403636866.751666546 0.058380 -0.043239 -0.012734 -0.106701 0.032530 0.687501 0.717564
1403636866.801666498 0.053571 -0.042290 -0.012731 -0.107275 0.027397 0.688035 0.717182
1403636866.851666451 0.048804 -0.041956 -0.012378 -0.106051 0.020415 0.690093 0.715618
1403636866.901666403 0.044837 -0.041614 -0.012639 -0.106705 0.012679 0.692945 0.712937
1403636866.951666594 0.041095 -0.041606 -0.012967 -0.108178 0.004056 0.696153 0.709684
1403636867.001666546 0.037927 -0.041477 -0.013017 -0.111767 -0.002412 0.697876 0.707440
1403636867.051666498 0.035519 -0.041523 -0.013391 -0.116600 -0.006480 0.698471 0.706046
1403636867.101666451 0.033566 -0.041490 -0.013720 -0.119332 -0.010441 0.698259 0.705751
1403636867.151666403 0.032262 -0.041646 -0.014467 -0.120237 -0.014373 0.699313 0.704484
1403636867.201666594 0.031283 -0.042065 -0.015703 -0.118670 -0.019457 0.700068 0.703877
1403636867.251666546 0.030586 -0.042557 -0.017016 -0.115929 -0.025699 0.700619 0.703586
1403636867.301666498 0.030443 -0.042895 -0.018161 -0.114480 -0.030603 0.700906 0.703341
1403636867.351666451 0.030606 -0.043143 -0.019436 -0.115376 -0.034415 0.700936 0.702988
1403636867.401666403 0.030875 -0.043174 -0.020416 -0.118153 -0.036923 0.699981 0.703352
1403636867.451666594 0.031339 -0.043428 -0.021491 -0.122756 -0.040269 0.699105 0.703250
1403636867.501666546 0.031800 -0.043759 -0.022564 -0.129980 -0.044628 0.697499 0.703284
1403636867.551666498 0.031718 -0.043919 -0.023826 -0.139891 -0.052822 0.694583 0.703701
1403636867.601666451 0.031292 -0.044218 -0.025178 -0.153681 -0.065067 0.691699 0.702638
1403636867.651666403 0.030567 -0.044285 -0.026517 -0.170288 -0.082524 0.689861 0.698772
1403636867.701666594 0.029657 -0.044521 -0.027930 -0.190421 -0.102828 0.687937 0.692754
1403636867.751666546 0.028701 -0.044684 -0.029258 -0.212870 -0.124094 0.685014 0.685597
1403636867.801666498 0.027761 -0.044413 -0.030354 -0.233987 -0.142643 0.681817 0.678254
1403636867.851666451 0.027215 -0.044361 -0.031133 -0.251234 -0.155600 0.679878 0.671146
1403636867.901666403 0.027136 -0.044354 -0.031636 -0.261215 -0.163036 0.678845 0.666599
1403636867.951666594 0.027487 -0.044472 -0.031654 -0.265419 -0.164271 0.679969 0.663483
1403636868.001666546 0.028100 -0.044662 -0.031669 -0.264057 -0.161969 0.681210 0.663320
1403636868.051666498 0.028865 -0.044826 -0.031646 -0.259645 -0.156762 0.682941 0.664532
1403636868.101666451 0.029472 -0.045011 -0.031849 -0.253843 -0.151266 0.684285 0.666661
1403636868.151666403 0.029883 -0.045197 -0.032099 -0.248671 -0.146676 0.685548 0.668336
1403636868.201666594 0.029946 -0.045467 -0.032598 -0.244939 -0.144601 0.686793 0.668887
1403636868.251666546 0.030035 -0.045772 -0.033107 -0.244094 -0.144673 0.686932 0.669039
1403636868.301666498 0.029961 -0.046288 -0.033812 -0.244457 -0.145241 0.688562 0.667104
1403636868.351666451 0.029650 -0.047021 -0.034640 -0.245809 -0.146397 0.689482 0.665402
1403636868.401666403 0.029388 -0.047814 -0.035347 -0.246445 -0.146282 0.690872 0.663748
1403636868.451666594 0.029131 -0.048830 -0.036082 -0.245406 -0.143730 0.692096 0.663417
1403636868.501666546 0.029139 -0.049848 -0.036738 -0.243910 -0.138853 0.692104 0.664997
1403636868.551666498 0.029411 -0.050765 -0.037405 -0.242281 -0.132585 0.692619 0.666334
1403636868.601666451 0.029772 -0.051704 -0.038090 -0.241163 -0.127196 0.694005 0.666347
1403636868.651666403 0.030219 -0.052450 -0.038785 -0.241669 -0.124976 0.694761 0.665796
1403636868.701666594 0.030408 -0.053035 -0.039681 -0.243447 -0.125614 0.694438 0.665365
1403636868.751666546 0.030175 -0.053823 -0.040657 -0.244887 -0.128680 0.692769 0.665991
1403636868.801666498 0.029853 -0.054482 -0.041558 -0.246873 -0.132717 0.690720 0.666593
1403636868.851666451 0.029605 -0.055033 -0.042232 -0.248833 -0.135095 0.688219 0.667972
1403636868.901666403 0.029482 -0.055606 -0.042612 -0.249134 -0.134284 0.686183 0.670114
1403636868.951666594 0.029570 -0.056276 -0.042758 -0.247511 -0.132666 0.686048 0.671175
1403636869.001666546 0.029709 -0.056857 -0.042811 -0.243327 -0.132205 0.686869 0.671955
1403636869.051666498 0.029830 -0.057348 -0.042871 -0.239338 -0.131986 0.688439 0.671825
1403636869.101666451 0.029991 -0.057884 -0.042906 -0.236128 -0.132169 0.689323 0.672019
1403636869.151666403 0.029929 -0.058304 -0.042944 -0.233832 -0.133057 0.690317 0.671625
1403636869.201666594 0.029775 -0.058613 -0.042926 -0.232689 -0.134545 0.689683 0.672377
1403636869.251666546 0.029542 -0.058795 -0.042769 -0.232491 -0.134953 0.689237 0.672821
1403636869.301666498 0.029389 -0.058842 -0.042574 -0.232311 -0.135722 0.688524 0.673458
1403636869.351666451 0.029291 -0.058978 -0.042353 -0.231544 -0.136074 0.688890 0.673277
1403636869.401666403 0.029204 -0.058949 -0.042166 -0.230920 -0.136408 0.688707 0.673611
1403636869.451666594 0.029232 -0.058894 -0.041975 -0.230732 -0.136766 0.688802 0.673505
1403636869.501666546 0.029173 -0.058503 -0.041830 -0.230803 -0.136365 0.688801 0.673564
1403636869.551666498 0.029243 -0.057620 -0.041733 -0.230989 -0.136246 0.688861 0.673462
1403636869.601666451 0.029204 -0.056264 -0.041630 -0.231485 -0.136022 0.689055 0.673139
1403636869.651666403 0.029259 -0.054292 -0.041548 -0.232743 -0.136737 0.688606 0.673020
1403636869.701666594 0.029360 -0.051664 -0.041423 -0.235514 -0.137090 0.688381 0.672214
1403636869.751666546 0.029644 -0.048510 -0.041215 -0.238260 -0.137530 0.688217 0.671323
1403636869.801666498 0.029910 -0.044603 -0.040860 -0.239570 -0.136126 0.688982 0.670358
1403636869.851666451 0.030523 -0.040301 -0.040332 -0.240627 -0.132726 0.690023 0.669589
1403636869.901666403 0.031112 -0.035440 -0.039603 -0.240697 -0.127765 0.691795 0.668700
1403636869.951666594 0.031769 -0.030312 -0.038752 -0.240775 -0.122695 0.693532 0.667823
1403636870.001666546 0.032536 -0.024729 -0.037973 -0.241802 -0.118741 0.694976 0.666664
1403636870.051666498 0.033086 -0.018660 -0.037210 -0.243319 -0.116335 0.696923 0.664501
1403636870.101666451 0.033475 -0.012445 -0.036455 -0.246935 -0.114512 0.697724 0.662640
1403636870.151666403 0.034352 -0.005678 -0.035693 -0.251462 -0.115835 0.697524 0.660916
1403636870.201666594 0.034851 0.001197 -0.035156 -0.253794 -0.116098 0.696839 0.660700
1403636870.251666546 0.035578 0.007531 -0.034553 -0.255714 -0.115105 0.696891 0.660078
1403636870.301666498 0.036401 0.013978 -0.033668 -0.255736 -0.112972 0.698078 0.659184
1403636870.351666451 0.036899 0.020484 -0.032769 -0.253908 -0.108862 0.699875 0.658677
1403636870.401666403 0.037355 0.027026 -0.031879 -0.253132 -0.104558 0.699917 0.659627
1403636870.451666594 0.037468 0.032919 -0.031266 -0.253191 -0.100159 0.699729 0.660486
1403636870.501666546 0.037353 0.038313 -0.030752 -0.253601 -0.099315 0.702447 0.657564
1403636870.551666498 0.037238 0.042895 -0.030065 -0.256640 -0.100131 0.705104 0.653405
1403636870.601666451 0.036820 0.047255 -0.029520 -0.262807 -0.099908 0.703487 0.652730
1403636870.651666403 0.036428 0.051245 -0.029073 -0.268021 -0.098603 0.702249 0.652142
1403636870.701666594 0.036200 0.054698 -0.028588 -0.270115 -0.095752 0.701655 0.652342
1403636870.751666546 0.036097 0.057690 -0.027953 -0.267448 -0.092733 0.702917 0.652518
1403636870.801666498 0.035997 0.059857 -0.027312 -0.263684 -0.089291 0.706732 0.650406
1403636870.851666451 0.035692 0.061434 -0.026836 -0.259361 -0.085647 0.709347 0.649787
1403636870.901666403 0.035264 0.062674 -0.026573 -0.255363 -0.082437 0.710151 0.650907
1403636870.951666594 0.034850 0.063483 -0.026344 -0.251519 -0.080434 0.711947 0.650692
1403636871.001666546 0.034382 0.063764 -0.026290 -0.249648 -0.079872 0.713831 0.649416
1403636871.051666498 0.033921 0.063806 -0.026161 -0.250391 -0.081870 0.716239 0.646223
1403636871.101666451 0.033340 0.063797 -0.026109 -0.255266 -0.084426 0.715594 0.644699
1403636871.151666403 0.032903 0.063584 -0.026135 -0.261840 -0.086202 0.713275 0.644397
1403636871.201666594 0.032850 0.062902 -0.026235 -0.266590 -0.086986 0.712653 0.643031
1403636871.251666546 0.033178 0.061753 -0.026358 -0.268640 -0.086753 0.712376 0.642516
1403636871.301666498 0.033611 0.059870 -0.026461 -0.267934 -0.085878 0.712751 0.642513
1403636871.351666451 0.033934 0.057776 -0.026669 -0.266487 -0.086364 0.712139 0.643726
1403636871.401666403 0.034180 0.054879 -0.026907 -0.266140 -0.086923 0.710369 0.645747
1403636871.451666594 0.034360 0.051365 -0.027132 -0.264396 -0.087871 0.709583 0.647198
1403636871.501666546 0.034518 0.047203 -0.027324 -0.263161 -0.088850 0.709196 0.647991
1403636871.551666498 0.034602 0.042358 -0.027458 -0.262531 -0.089828 0.709190 0.648119
1403636871.601666451 0.034938 0.037060 -0.027604 -0.263405 -0.092173 0.708532 0.648155
1403636871.651666403 0.035130 0.031139 -0.027899 -0.262443 -0.094976 0.709369 0.647223
1403636871.701666594 0.035415 0.024630 -0.028155 -0.261098 -0.098536 0.710103 0.646431
1403636871.751666546 0.035752 0.017721 -0.028252 -0.259285 -0.101598 0.710850 0.645865
1403636871.801666498 0.035681 0.010916 -0.028149 -0.257263 -0.104154 0.710793 0.646328
1403636871.851666451 0.035368 0.003948 -0.028041 -0.255618 -0.105675 0.708994 0.648706
1403636871.901666403 0.035194 -0.003299 -0.027604 -0.253275 -0.106839 0.708563 0.649905
1403636871.951666594 0.034894 -0.010722 -0.026987 -0.249442 -0.107255 0.708975 0.650868
1403636872.001666546 0.034515 -0.018334 -0.026187 -0.243875 -0.107730 0.710031 0.651747
1403636872.051666498 0.034204 -0.025571 -0.025435 -0.237671 -0.109762 0.711382 0.652227
1403636872.101666451 0.033633 -0.032682 -0.024778 -0.231931 -0.111731 0.711690 0.653622
1403636872.151666403 0.033007 -0.039532 -0.024039 -0.228699 -0.112814 0.711302 0.654996
1403636872.201666594 0.032187 -0.045946 -0.023410 -0.227083 -0.115541 0.710297 0.656172
1403636872.251666546 0.031244 -0.052045 -0.022938 -0.225710 -0.120040 0.709094 0.657139
1403636872.301666498 0.030266 -0.058111 -0.022659 -0.226178 -0.125288 0.707612 0.657596
1403636872.351666451 0.029178 -0.063137 -0.022378 -0.225464 -0.131430 0.706107 0.658259
1403636872.401666403 0.028337 -0.067643 -0.022090 -0.225897 -0.136310 0.704360 0.658990
1403636872.451666594 0.027696 -0.071173 -0.021901 -0.225423 -0.139099 0.703729 0.659244
1403636872.501666546 0.027463 -0.073835 -0.021695 -0.224828 -0.141207 0.702854 0.659932
1403636872.551666498 0.027288 -0.075381 -0.021726 -0.222595 -0.141913 0.702145 0.661290
1403636872.601666451 0.027408 -0.076053 -0.021852 -0.219867 -0.142145 0.701436 0.662903
1403636872.651666403 0.027618 -0.075986 -0.022034 -0.217693 -0.140942 0.701009 0.664328
1403636872.701666594 0.027833 -0.075333 -0.022235 -0.216257 -0.139413 0.699999 0.666182
1403636872.751666546 0.028066 -0.074134 -0.022348 -0.216777 -0.137610 0.699309 0.667111
1403636872.801666498 0.028197 -0.072101 -0.022402 -0.218777 -0.136523 0.698337 0.667700
1403636872.851666451 0.028450 -0.069232 -0.022408 -0.220827 -0.135927 0.699149 0.666296
1403636872.901666403 0.028642 -0.065538 -0.022219 -0.223585 -0.134813 0.699916 0.664796
1403636872.951666594 0.028897 -0.060787 -0.022073 -0.226496 -0.133149 0.700247 0.663796
1403636873.001666546 0.029103 -0.055460 -0.021973 -0.229502 -0.130514 0.700417 0.663107
1403636873.051666498 0.029217 -0.049452 -0.021907 -0.231687 -0.127174 0.700792 0.662600
1403636873.101666451 0.029525 -0.042902 -0.021739 -0.233625 -0.125274 0.701424 0.661612
1403636873.151666403 0.029886 -0.036078 -0.021680 -0.236546 -0.123164 0.702318 0.660019
1403636873.201666594 0.030463 -0.028692 -0.021571 -0.239758 -0.121838 0.703302 0.658056
1403636873.251666546 0.030952 -0.021133 -0.021418 -0.242716 -0.119781 0.704542 0.656020
1403636873.301666498 0.031526 -0.013427 -0.021391 -0.245556 -0.117518 0.705778 0.654041
1403636873.351666451 0.031954 -0.005672 -0.021464 -0.247734 -0.115667 0.706882 0.652355
1403636873.401666403 0.032164 0.002114 -0.021485 -0.249288 -0.113967 0.707811 0.651054
1403636873.451666594 0.032243 0.009690 -0.021630 -0.250401 -0.112967 0.709691 0.648750
1403636873.501666546 0.032217 0.016863 -0.021832 -0.253044 -0.111882 0.709675 0.647929
1403636873.551666498 0.032007 0.023857 -0.022029 -0.256957 -0.110328 0.709928 0.646377
1403636873.601666451 0.031581 0.030321 -0.022274 -0.261110 -0.108820 0.710023 0.644862
1403636873.651666403 0.030983 0.036180 -0.022379 -0.264784 -0.107006 0.709369 0.644387
1403636873.701666594 0.030423 0.041371 -0.022576 -0.267703 -0.106512 0.710019 0.642545
1403636873.751666546 0.029724 0.045691 -0.022753 -0.269087 -0.106608 0.710481 0.641439
1403636873.801666498 0.029121 0.049210 -0.023060 -0.269684 -0.107441 0.710084 0.641489
1403636873.851666451 0.028714 0.051663 -0.023212 -0.270507 -0.107137 0.710545 0.640683
1403636873.901666403 0.028264 0.053455 -0.023314 -0.270590 -0.106231 0.711071 0.640214
1403636873.951666594 0.027912 0.054633 -0.023308 -0.270867 -0.104452 0.711433 0.639987
